text,target,pred
风传,"['NA', 'chuán']","['NA', 'zhuàn']"
谣传,"['NA', 'chuán']","['NA', 'zhuàn']"
讹传,"['NA', 'chuán']","['NA', 'zhuàn']"
言传,"['NA', 'chuán']","['NA', 'zhuàn']"
薪传,"['NA', 'chuán']","['NA', 'zhuàn']"
祖传,"['NA', 'chuán']","['NA', 'zhuàn']"
短传,"['NA', 'chuán']","['NA', 'zhuàn']"
真传,"['NA', 'chuán']","['NA', 'zhuàn']"
留传,"['NA', 'chuán']","['NA', 'zhuàn']"
电传,"['NA', 'chuán']","['NA', 'zhuàn']"
流传,"['NA', 'chuán']","['NA', 'zhuàn']"
拘传,"['NA', 'chuán']","['NA', 'zhuàn']"
财会,"['NA', 'kuài']","['NA', 'huì']"
盛会,"['shèng', 'huì']","['NA', 'huì']"
散会,"['sàn', 'huì']","['NA', 'huì']"
教会,"['jiāo', 'huì']","['jiào', 'huì']"
兴会,"['xìng', 'huì']","['xīng', 'huì']"
将会,"['jiāng', 'huì']","['jiàng', 'huì']"
与会,"['yù', 'huì']","['yǔ', 'huì']"
估价,"['gū', 'jià']","['NA', 'jià']"
令亲,"['lìng', 'qīn']","['NA', 'qīn']"
丧亲,"['sàng', 'qīn']","['NA', 'qīn']"
八疸,"['bā', 'dǎn']","['bā', 'NA']"
无稽,"['wú', 'jī']","['wú', 'NA']"
非得,"['NA', 'děi']","['NA', 'de']"
挣得,"['zhèng', 'dé']","['zhèng', 'de']"
得着,"['dé', 'zháo']","['dé', 'zhuó']"
得当,"['dé', 'dàng']","['dé', 'dāng']"
只得,"['zhǐ', 'dé']","['NA', 'de']"
路得,"['NA', 'dé']","['NA', 'de']"
<unk>得,"['NA', 'dé']","['NA', 'de']"
得中,"['dé', 'zhòng']","['dé', 'zhōng']"
卒中,"['cù', 'zhòng']","['zú', 'zhōng']"
刺中,"['cì', 'zhòng']","['cì', 'zhōng']"
切中,"['qiè', 'zhòng']","['qiè', 'zhōng']"
中邪,"['zhòng', 'xié']","['zhōng', 'NA']"
中的,"['zhòng', 'dì']","['zhōng', 'de']"
中弹,"['zhòng', 'dàn']","['zhōng', 'dàn']"
中都,"['zhōng', 'dū']","['zhōng', 'dōu']"
中行,"['zhōng', 'háng']","['zhōng', 'xíng']"
中缝,"['zhōng', 'fèng']","['zhōng', 'NA']"
中看,"['zhōng', 'kàn']","['zhōng', 'NA']"
中牟,"['zhōng', 'mù']","['zhōng', 'NA']"
中正,"['zhōng', 'zhèng']","['zhōng', 'NA']"
中指,"['zhōng', 'zhǐ']","['zhōng', 'NA']"
中兴,"['zhōng', 'xīng']","['zhōng', 'NA']"
中宁,"['zhōng', 'níng']","['zhōng', 'NA']"
中埔,"['zhōng', 'bù']","['zhōng', 'NA']"
单个,"['dān', 'ge']","['dān', 'NA']"
几个,"['jǐ', 'ge']","['jǐ', 'gè']"
上个,"['shàng', 'ge']","['shàng', 'gè']"
该应,"['NA', 'yīng']","['NA', 'yìng']"
理应,"['NA', 'yīng']","['NA', 'yìng']"
本应,"['NA', 'yīng']","['NA', 'yìng']"
奇数,"['jī', 'shù']","['qí', 'shù']"
圈数,"['quān', 'shù']","['NA', 'shù']"
模样,"['mú', 'NA']","['mó', 'NA']"
模板,"['mú', 'NA']","['mó', 'NA']"
压服,"['yā', 'fú']","['yà', 'fú']"
铁杆,"['NA', 'gān']","['NA', 'gǎn']"
电杆,"['NA', 'gān']","['NA', 'gǎn']"
<unk>杆,"['NA', 'gān']","['NA', 'gǎn']"
杆弟,"['gān', 'NA']","['gǎn', 'NA']"
万难,"['wàn', 'nán']","['wàn', 'nàn']"
万盛,"['wàn', 'shèng']","['wàn', 'NA']"
万宁,"['wàn', 'níng']","['wàn', 'NA']"
朝鲜,"['cháo', 'xiǎn']","['cháo', 'xiān']"
朝雨,"['zhāo', 'yǔ']","['cháo', 'yǔ']"
有朝,"['yǒu', 'zhāo']","['yǒu', 'cháo']"
闲晃,"['NA', 'huàng']","['NA', 'huǎng']"
坊间,"['fāng', 'jiān']","['NA', 'jiān']"
犍为,"['qián', 'wèi']","['NA', 'wéi']"
为着,"['wèi', 'zhe']","['wéi', 'zhe']"
更为,"['gèng', 'wéi']","['gēng', 'wéi']"
为难,"['wéi', 'nán']","['wéi', 'nàn']"
粘合,"['zhān', 'hé']","['nián', 'hé']"
六合,"['lù', 'hé']","['liù', 'hé']"
合著,"['hé', 'zhù']","['hé', 'NA']"
合缝,"['hé', 'fèng']","['hé', 'féng']"
散戏,"['sàn', 'xì']","['sǎn', 'xì']"
散场,"['sàn', 'chǎng']","['NA', 'chǎng']"
折耗,"['shé', 'NA']","['zhé', 'NA']"
把儿,"['bà', 'NA']","['bǎ', 'NA']"
刹把,"['shā', 'bǎ']","['NA', 'bǎ']"
处长,"['chù', 'zhǎng']","['chǔ', 'cháng']"
雄长,"['NA', 'zhǎng']","['NA', 'cháng']"
队长,"['NA', 'zhǎng']","['NA', 'cháng']"
长进,"['zhǎng', 'NA']","['cháng', 'NA']"
长辈,"['zhǎng', 'NA']","['cháng', 'NA']"
长老,"['zhǎng', 'NA']","['cháng', 'NA']"
长者,"['zhǎng', 'NA']","['cháng', 'NA']"
长男,"['zhǎng', 'NA']","['cháng', 'NA']"
长满,"['zhǎng', 'NA']","['cháng', 'NA']"
长机,"['zhǎng', 'NA']","['cháng', 'NA']"
长成,"['zhǎng', 'NA']","['cháng', 'NA']"
长幼,"['zhǎng', 'NA']","['cháng', 'NA']"
长官,"['zhǎng', 'NA']","['cháng', 'NA']"
长孙,"['zhǎng', 'NA']","['cháng', 'NA']"
长子,"['zhǎng', 'NA']","['cháng', 'NA']"
长姊,"['zhǎng', 'NA']","['cháng', 'NA']"
长女,"['zhǎng', 'NA']","['cháng', 'NA']"
长势,"['zhǎng', 'NA']","['cháng', 'NA']"
长出,"['zhǎng', 'NA']","['cháng', 'NA']"
拉长,"['lā', 'cháng']","['lā', 'zhǎng']"
扫把,"['sào', 'bǎ']","['sǎo', 'bǎ']"
打场,"['dǎ', 'cháng']","['dǎ', 'chǎng']"
苏打,"['NA', 'dá']","['NA', 'dǎ']"
猜度,"['NA', 'duó']","['NA', 'dù']"
忖度,"['NA', 'duó']","['NA', 'dù']"
假期,"['jià', 'qī']","['jiǎ', 'qī']"
万载,"['wàn', 'zài']","['wàn', 'NA']"
运载,"['NA', 'zài']","['NA', 'zǎi']"
载籍,"['zǎi', 'NA']","['zài', 'NA']"
载<unk>,"['zǎi', 'NA']","['zài', 'yè']"
载明,"['zǎi', 'NA']","['zài', 'NA']"
载入,"['zǎi', 'NA']","['zài', 'NA']"
账载,"['NA', 'zǎi']","['NA', 'zài']"
干将,"['gàn', 'jiàng']","['gān', 'jiàng']"
单干,"['dān', 'gàn']","['dān', 'gān']"
高干,"['NA', 'gàn']","['NA', 'gān']"
<unk>干,"['NA', 'gàn']","['NA', 'gān']"
词干,"['NA', 'gàn']","['NA', 'gān']"
蛮干,"['NA', 'gàn']","['NA', 'gān']"
苦干,"['NA', 'gàn']","['NA', 'gān']"
脑干,"['NA', 'gàn']","['NA', 'gān']"
能干,"['NA', 'gàn']","['NA', 'gān']"
<unk>地,"['NA', 'de']","['NA', 'dì']"
扫地,"['sǎo', 'dì']","['NA', 'dì']"
当地,"['dāng', 'dì']","['dàng', 'dì']"
场地,"['chǎng', 'dì']","['NA', 'dì']"
地藏,"['dì', 'zàng']","['dì', 'cáng']"
地窨,"['dì', 'yìn']","['dì', 'NA']"
圈地,"['quān', 'dì']","['NA', 'dì']"
筋斗,"['NA', 'dǒu']","['NA', 'dòu']"
好斗,"['hào', 'dòu']","['hǎo', 'dǒu']"
斗鸡,"['dòu', 'NA']","['dǒu', 'NA']"
难点,"['nàn', 'NA']","['nán', 'NA']"
难民,"['nàn', 'NA']","['nán', 'NA']"
惯家,"['NA', 'jia']","['NA', 'jiā']"
婆家,"['NA', 'jia']","['NA', 'jiā']"
六家,"['liù', 'jiā']","['NA', 'jiā']"
厂家,"['chǎng', 'jiā']","['NA', 'jiā']"
佛家,"['fó', 'jiā']","['NA', 'jiā']"
要求,"['yāo', 'NA']","['yào', 'NA']"
只要,"['zhǐ', 'yào']","['NA', 'yào']"
认识,"['NA', 'shi']","['NA', 'shí']"
差远,"['chà', 'NA']","['chā', 'NA']"
差谬,"['chà', 'NA']","['chā', 'NA']"
跟差,"['NA', 'chāi']","['NA', 'chā']"
苦差,"['NA', 'chāi']","['NA', 'chā']"
肥差,"['NA', 'chāi']","['NA', 'chā']"
美差,"['NA', 'chāi']","['NA', 'chā']"
召见,"['zhào', 'jiàn']","['NA', 'jiàn']"
丧妻,"['sàng', 'qī']","['sāng', 'qī']"
指头,"['zhǐ', 'tou']","['zhǐ', 'tóu']"
折头,"['zhé', 'tou']","['zhé', 'tóu']"
兴头,"['xìng', 'tou']","['xīng', 'tóu']"
鼻头,"['NA', 'tou']","['NA', 'tóu']"
高头,"['NA', 'tou']","['NA', 'tóu']"
馒头,"['NA', 'tou']","['NA', 'tóu']"
锄头,"['NA', 'tou']","['NA', 'tóu']"
跟头,"['NA', 'tou']","['NA', 'tóu']"
埤头,"['pí', 'tóu']","['NA', 'tóu']"
埋头,"['mái', 'tóu']","['NA', 'tóu']"
占有,"['zhàn', 'yǒu']","['NA', 'yǒu']"
龙虎,"['NA', 'hǔ']","['NA', 'hu']"
身量,"['NA', 'liang']","['NA', 'liàng']"
酌量,"['NA', 'liáng']","['NA', 'liàng']"
挑夫,"['tiāo', 'fū']","['NA', 'fū']"
只有,"['zhǐ', 'yǒu']","['NA', 'yǒu']"
只好,"['zhǐ', 'hǎo']","['NA', 'hǎo']"
作答,"['zuò', 'dá']","['zuò', 'dā']"
作曲,"['zuò', 'qǔ']","['zuò', 'qū']"
作呕,"['zuò', 'ǒu']","['zuò', 'NA']"
作假,"['zuò', 'jiǎ']","['zuò', 'jià']"
顺当,"['NA', 'dang']","['NA', 'dàng']"
当量,"['dāng', 'liàng']","['dàng', 'liàng']"
当当,"['dāng', 'dāng']","['dàng', 'dāng']"
当场,"['dāng', 'chǎng']","['dàng', 'chǎng']"
便当,"['biàn', 'dāng']","['biàn', 'dàng']"
倒数,"['dào', 'shǔ']","['dào', 'shù']"
反倒,"['NA', 'dào']","['NA', 'dǎo']"
驳倒,"['NA', 'dǎo']","['NA', 'dào']"
颠倒,"['NA', 'dǎo']","['NA', 'dào']"
跪倒,"['NA', 'dǎo']","['NA', 'dào']"
翻倒,"['NA', 'dǎo']","['NA', 'dào']"
绊倒,"['NA', 'dǎo']","['NA', 'dào']"
碰倒,"['NA', 'dǎo']","['NA', 'dào']"
盘倒,"['NA', 'dǎo']","['NA', 'dào']"
左边,"['NA', 'bian']","['NA', 'biān']"
外边,"['NA', 'bian']","['NA', 'biān']"
飞转,"['NA', 'zhuàn']","['NA', 'zhuǎn']"
轮转,"['NA', 'zhuàn']","['NA', 'zhuǎn']"
转门,"['zhuàn', 'NA']","['zhuǎn', 'NA']"
转韵,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
转院,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
转送,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
转述,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
转运,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
转达,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
转轨,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
转身,"['zhuǎn', 'NA']","['zhuàn', 'NA']"
冲洗,"['chōng', 'xǐ']","['chōng', 'NA']"
塞语,"['sài', 'yǔ']","['sè', 'yǔ']"
发夹,"['fà', 'jiā']","['fā', 'NA']"
卷发,"['juǎn', 'fà']","['juǎn', 'fā']"
华发,"['huá', 'fà']","['huá', 'fā']"
削发,"['xuē', 'fà']","['NA', 'fā']"
黑发,"['NA', 'fà']","['NA', 'fā']"
<unk>发,"['NA', 'fà']","['NA', 'fā']"
<unk>发,"['NA', 'fà']","['NA', 'fā']"
须发,"['NA', 'fà']","['NA', 'fā']"
银发,"['NA', 'fà']","['NA', 'fā']"
金发,"['NA', 'fà']","['NA', 'fā']"
脱发,"['NA', 'fà']","['NA', 'fā']"
美发,"['NA', 'fà']","['NA', 'fā']"
秀发,"['NA', 'fà']","['NA', 'fā']"
祝发,"['NA', 'fà']","['NA', 'fā']"
发晕,"['fā', 'yūn']","['fā', 'NA']"
发怔,"['fā', 'zhēng']","['fā', 'NA']"
发帖,"['fā', 'tiě']","['fā', 'tiè']"
发呆,"['fā', 'dāi']","['fā', 'NA']"
越发,"['NA', 'fā']","['NA', 'fà']"
补发,"['NA', 'fā']","['NA', 'fà']"
突发,"['NA', 'fā']","['NA', 'fà']"
配角,"['NA', 'jué']","['NA', 'jiǎo']"
角逐,"['jué', 'NA']","['jiǎo', 'NA']"
角抵,"['jué', 'NA']","['jiǎo', 'NA']"
角力,"['jué', 'NA']","['jiǎo', 'NA']"
觉醒,"['jué', 'NA']","['jiào', 'NA']"
觉悟,"['jué', 'NA']","['jiào', 'NA']"
觉察,"['jué', 'NA']","['jiào', 'NA']"
睡觉,"['NA', 'jiào']","['NA', 'jué']"
落炕,"['lào', 'NA']","['luò', 'NA']"
旋臂,"['xuán', 'bì']","['xuàn', 'bì']"
连系,"['NA', 'xì']","['NA', 'xi']"
谱系,"['NA', 'xì']","['NA', 'xi']"
勾缝,"['gōu', 'fèng']","['gōu', 'féng']"
勾勒,"['gōu', 'lè']","['gōu', 'lēi']"
有空,"['yǒu', 'kòng']","['yǒu', 'kōng']"
闲空,"['NA', 'kòng']","['NA', 'kōng']"
空额,"['kòng', 'NA']","['kōng', 'NA']"
空隙,"['kòng', 'NA']","['kōng', 'NA']"
空闲,"['kòng', 'NA']","['kōng', 'NA']"
空缺,"['kòng', 'NA']","['kōng', 'NA']"
空穴,"['kòng', 'NA']","['kōng', 'NA']"
当空,"['dāng', 'kōng']","['dàng', 'kōng']"
坏种,"['huài', 'zhǒng']","['huài', 'zhòng']"
各种,"['gè', 'zhǒng']","['gè', 'zhòng']"
黄种,"['NA', 'zhǒng']","['NA', 'zhòng']"
鱼种,"['NA', 'zhǒng']","['NA', 'zhòng']"
配种,"['NA', 'zhǒng']","['NA', 'zhòng']"
野种,"['NA', 'zhǒng']","['NA', 'zhòng']"
谬种,"['NA', 'zhǒng']","['NA', 'zhòng']"
警种,"['NA', 'zhǒng']","['NA', 'zhòng']"
蚕种,"['NA', 'zhǒng']","['NA', 'zhòng']"
良种,"['NA', 'zhǒng']","['NA', 'zhòng']"
绝种,"['NA', 'zhǒng']","['NA', 'zhòng']"
纯种,"['NA', 'zhǒng']","['NA', 'zhòng']"
种马,"['zhǒng', 'NA']","['zhòng', 'NA']"
种蛋,"['zhǒng', 'NA']","['zhòng', 'NA']"
种薯,"['zhǒng', 'NA']","['zhòng', 'NA']"
种脐,"['zhǒng', 'NA']","['zhòng', 'NA']"
种群,"['zhǒng', 'NA']","['zhòng', 'NA']"
种类,"['zhǒng', 'NA']","['zhòng', 'NA']"
种禽,"['zhǒng', 'NA']","['zhòng', 'NA']"
教区,"['jiào', 'qū']","['NA', 'qū']"
递解,"['NA', 'jiè']","['NA', 'jiě']"
曲解,"['qū', 'jiě']","['qǔ', 'jiě']"
着陆,"['zhuó', 'lù']","['zháo', 'lù']"
着重,"['zhuó', 'zhòng']","['zháo', 'zhòng']"
着衣,"['zhuó', 'yī']","['zháo', 'yī']"
着落,"['zhuó', 'luò']","['zháo', 'luò']"
着呢,"['zhe', 'ne']","['zháo', 'ní']"
沿着,"['yán', 'zhe']","['yán', 'zhuó']"
有着,"['yǒu', 'zhe']","['yǒu', 'zhuó']"
当着,"['dāng', 'zhe']","['dàng', 'zhuó']"
花着,"['NA', 'zhāo']","['NA', 'zhe']"
着法,"['zhāo', 'NA']","['zhuó', 'NA']"
降妖,"['xiáng', 'NA']","['jiàng', 'NA']"
降伏,"['xiáng', 'NA']","['jiàng', 'NA']"
诈降,"['NA', 'xiáng']","['NA', 'jiàng']"
片名,"['piān', 'NA']","['piàn', 'NA']"
片剂,"['piān', 'NA']","['piàn', 'NA']"
拓片,"['tà', 'piàn']","['tuò', 'piàn']"
尿片,"['niào', 'piàn']","['suī', 'piàn']"
气数,"['NA', 'shu']","['NA', 'shù']"
数量,"['shù', 'liàng']","['shǔ', 'liàng']"
数据,"['shù', 'jù']","['shǔ', 'jù']"
强拉,"['qiǎng', 'lā']","['qiáng', 'lā']"
的确,"['dí', 'NA']","['dī', 'NA']"
摩的,"['mó', 'dī']","['mó', 'NA']"
<unk>么,"['rèn', 'me']","['NA', 'me']"
兴趣,"['xìng', 'qù']","['xīng', 'qù']"
尽自,"['jǐn', 'NA']","['jìn', 'NA']"
少将,"['shào', 'jiàng']","['shǎo', 'jiàng']"
配称,"['NA', 'chèn']","['NA', 'chēng']"
称钱,"['chèn', 'NA']","['chēng', 'NA']"
好强,"['hào', 'qiáng']","['hǎo', 'qiáng']"
好奇,"['hào', 'qí']","['hǎo', 'qí']"
好哇,"['hǎo', 'wā']","['hǎo', 'NA']"
孕吐,"['NA', 'tù']","['NA', 'tǔ']"
吐沫,"['tù', 'NA']","['tǔ', 'NA']"
吐蕃,"['tǔ', 'bō']","['tǔ', 'NA']"
可数,"['kě', 'shǔ']","['kě', 'shù']"
可塞,"['kě', 'sài']","['kě', 'sè']"
格勒,"['gé', 'lè']","['gé', 'NA']"
择菜,"['zhái', 'NA']","['zé', 'NA']"
省视,"['xǐng', 'NA']","['shěng', 'NA']"
省悟,"['xǐng', 'NA']","['shěng', 'NA']"
省察,"['xǐng', 'NA']","['shěng', 'NA']"
缺省,"['NA', 'shěng']","['NA', 'xǐng']"
音乐,"['NA', 'yuè']","['NA', 'lè']"
钟乐,"['NA', 'yuè']","['NA', 'lè']"
胡乐,"['NA', 'yuè']","['NA', 'lè']"
椎骨,"['zhuī', 'gǔ']","['NA', 'gǔ']"
可调,"['kě', 'tiáo']","['kě', 'diào']"
冲调,"['chōng', 'tiáo']","['chōng', 'NA']"
调防,"['diào', 'NA']","['tiáo', 'NA']"
调阅,"['diào', 'NA']","['tiáo', 'NA']"
委员,"['wěi', 'yuán']","['NA', 'yuán']"
劲风,"['jìng', 'NA']","['jìn', 'NA']"
劲草,"['jìng', 'NA']","['jìn', 'NA']"
劲直,"['jìng', 'NA']","['jìn', 'NA']"
劲烈,"['jìng', 'NA']","['jìn', 'NA']"
晕场,"['yùn', 'chǎng']","['NA', 'chǎng']"
单枞,"['dān', 'cōng']","['dān', 'NA']"
单挑,"['dān', 'tiāo']","['dān', 'NA']"
阿附,"['ē', 'NA']","['ā', 'NA']"
重镇,"['zhòng', 'NA']","['chóng', 'NA']"
重金,"['zhòng', 'NA']","['chóng', 'NA']"
重辣,"['zhòng', 'NA']","['chóng', 'NA']"
重责,"['zhòng', 'NA']","['chóng', 'NA']"
重负,"['zhòng', 'NA']","['chóng', 'NA']"
重话,"['zhòng', 'NA']","['chóng', 'NA']"
重视,"['zhòng', 'NA']","['chóng', 'NA']"
重臣,"['zhòng', 'NA']","['chóng', 'NA']"
重者,"['zhòng', 'NA']","['chóng', 'NA']"
重罪,"['zhòng', 'NA']","['chóng', 'NA']"
重罚,"['zhòng', 'NA']","['chóng', 'NA']"
重病,"['zhòng', 'NA']","['chóng', 'NA']"
重用,"['zhòng', 'NA']","['chóng', 'NA']"
重犯,"['zhòng', 'NA']","['chóng', 'NA']"
重物,"['zhòng', 'NA']","['chóng', 'NA']"
重灾,"['zhòng', 'NA']","['chóng', 'NA']"
重活,"['zhòng', 'NA']","['chóng', 'NA']"
重油,"['zhòng', 'NA']","['chóng', 'NA']"
重评,"['chóng', 'NA']","['zhòng', 'NA']"
重访,"['chóng', 'NA']","['zhòng', 'NA']"
伯都,"['bó', 'dū']","['bó', 'dōu']"
乐都,"['lè', 'dū']","['lè', 'dōu']"
好胜,"['hào', 'shèng']","['hǎo', 'shèng']"
压车,"['yā', 'chē']","['NA', 'chē']"
刹车,"['shā', 'chē']","['NA', 'chē']"
藏躲,"['cáng', 'NA']","['zàng', 'NA']"
藏身,"['cáng', 'NA']","['zàng', 'NA']"
藏踪,"['cáng', 'NA']","['zàng', 'NA']"
色钟,"['shǎi', 'NA']","['sè', 'NA']"
炮炼,"['páo', 'NA']","['pào', 'NA']"
乐曲,"['yuè', 'qǔ']","['lè', 'qǔ']"
酸曲,"['NA', 'qǔ']","['NA', 'qū']"
谱曲,"['NA', 'qǔ']","['NA', 'qū']"
舟曲,"['NA', 'qǔ']","['NA', 'qū']"
组曲,"['NA', 'qǔ']","['NA', 'qū']"
申曲,"['NA', 'qǔ']","['NA', 'qū']"
玛曲,"['NA', 'qǔ']","['NA', 'qū']"
曲轴,"['qū', 'zhóu']","['qǔ', 'zhóu']"
曲率,"['qū', 'lǜ']","['qǔ', 'lǜ']"
曲尺,"['qū', 'chǐ']","['NA', 'chǐ']"
委曲,"['wěi', 'qū']","['wěi', 'qǔ']"
卷曲,"['juǎn', 'qū']","['juǎn', 'qǔ']"
曾经,"['céng', 'jīng']","['zēng', 'jīng']"
吧台,"['bā', 'tái']","['NA', 'tái']"
台磅,"['tái', 'bàng']","['tái', 'NA']"
校区,"['xiào', 'qū']","['NA', 'qū']"
勒令,"['lè', 'lìng']","['lēi', 'lìng']"
从没,"['cóng', 'méi']","['cóng', 'mò']"
有颌,"['yǒu', 'hé']","['yǒu', 'NA']"
眼晕,"['NA', 'yùn']","['NA', 'yūn']"
月晕,"['NA', 'yùn']","['NA', 'yūn']"
龙卷,"['NA', 'juǎn']","['NA', 'juàn']"
飘卷,"['NA', 'juǎn']","['NA', 'juàn']"
蛋卷,"['NA', 'juǎn']","['NA', 'juàn']"
胶卷,"['NA', 'juǎn']","['NA', 'juàn']"
翻卷,"['NA', 'juǎn']","['NA', 'juàn']"
<unk>仆,"['tóng', 'pú']","['NA', 'pú']"
高参,"['NA', 'cān']","['NA', 'shēn']"
曹参,"['NA', 'cān']","['NA', 'shēn']"
曾参,"['zēng', 'shēn']","['zēng', 'cān']"
压缩,"['yā', 'suō']","['yà', 'suō']"
黑帖,"['NA', 'tiě']","['NA', 'tiè']"
谢帖,"['NA', 'tiě']","['NA', 'tiè']"
请帖,"['NA', 'tiě']","['NA', 'tiè']"
坏处,"['huài', 'chu']","['huài', 'chù']"
错处,"['NA', 'chu']","['NA', 'chù']"
处处,"['chù', 'chù']","['chǔ', 'chù']"
酌处,"['NA', 'chǔ']","['NA', 'chù']"
身处,"['NA', 'chǔ']","['NA', 'chù']"
裁处,"['NA', 'chǔ']","['NA', 'chù']"
破处,"['NA', 'chǔ']","['NA', 'chù']"
独处,"['NA', 'chǔ']","['NA', 'chù']"
杂处,"['NA', 'chǔ']","['NA', 'chù']"
惩处,"['NA', 'chǔ']","['NA', 'chù']"
翻供,"['NA', 'gòng']","['NA', 'gōng']"
笔供,"['NA', 'gòng']","['NA', 'gōng']"
攀供,"['NA', 'gòng']","['NA', 'gōng']"
招供,"['NA', 'gòng']","['NA', 'gōng']"
录供,"['NA', 'gòng']","['NA', 'gōng']"
母丧,"['NA', 'sāng']","['NA', 'sàng']"
报丧,"['NA', 'sāng']","['NA', 'sàng']"
守丧,"['NA', 'sāng']","['NA', 'sàng']"
哭丧,"['NA', 'sāng']","['NA', 'sàng']"
吊丧,"['NA', 'sāng']","['NA', 'sàng']"
伯父,"['bó', 'fù']","['bó', 'fu']"
老父,"['NA', 'fù']","['NA', 'fu']"
继父,"['NA', 'fù']","['NA', 'fu']"
纠弹,"['NA', 'tán']","['NA', 'dàn']"
手弹,"['NA', 'tán']","['NA', 'dàn']"
弹纠,"['tán', 'NA']","['dàn', 'NA']"
